id,name,city,country,vegan_level,is_verified,website
4aeec98c-0a21-450f-8251-04cd3a2be238,Honest Greens,Lisbon,Portugal,vegan_friendly,false,https://honestgreens.com/
4c4a7cbe-67e8-48a9-b9f1-677516b7c355,Hamburgueria D'Avo Ana,Castelo da Maia,Portugal,vegan_friendly,false,
4cf9cba0-3616-4f11-8661-44a88ab1a75c,Sushi Alentejano,Beja,Portugal,vegan_friendly,false,https://www.facebook.com/sushialentejano/
4d03dc46-921f-4475-96b1-74f495be9cc5,Tapas do Mundo,Portimao,Portugal,vegan_friendly,false,https://tapasdomundo.com/
4fdbeac3-4215-4d17-90f6-9fc839dd3fc6,Mogno,Olhao,Portugal,vegan_friendly,false,https://www.mogno.pt/
4ffb463d-fef8-4f82-a0a0-951df919ffe0,Sardinha,Peniche,Portugal,vegan_friendly,false,http://www.restauranteasardinha.com
502b3967-8db0-44a1-a34d-b73b66aedbf4,Friends Pub & Hamburgueria,Costa da Caparica,Portugal,vegan_friendly,false,
513e55c7-cb71-444f-b113-3ffb312b3378,Wok to Walk,Lisbon,Portugal,vegan_friendly,false,
51869e1c-8c3d-4192-ba05-4c0f1147fd57,A Venda,Faro,Portugal,vegan_friendly,false,https://www.facebook.com/avendafaro
51d2dc81-f601-4924-a099-a03af89c5adc,Nicolau,Porto,Portugal,vegan_friendly,false,
5250068c-232c-4ef5-97f5-0cb91f454c3e,Intz48,Ponta Delgada (Sao Miguel),Portugal,vegan_friendly,false,https://intz48pt.wixsite.com/coffee-shop
5292300a-8d2f-4ac4-bdf6-7484e5a1785b,Armazem Integral,Portimao,Portugal,vegan_friendly,false,https://armazemintegral.pt
52bb8f91-aff5-4806-a936-a24a7301d252,UMa Canteen,Funchal,Portugal,vegan_friendly,false,
52d63c4e-abf2-49ce-9e7a-cab87d67e4c9,Laundry Lounge Sagres,Sagres,Portugal,vegan_friendly,false,https://laundryloungesagres.com/
54717ec6-0017-4dd9-bdeb-7b624f232e29,Hoy!,Lisbon,Portugal,vegan_friendly,false,
54ff592e-50aa-4a6d-8db5-7b9b7e919481,Terrasse,Nazare,Portugal,vegan_friendly,false,
554c8429-fbbc-4034-850c-53e4bae64d0a,Gusto Taberu,Lisbon,Portugal,vegan_friendly,false,
55516146-91d5-49fc-bf80-42ddce7180a9,El-Rei dom Frango,Lisbon,Portugal,vegan_friendly,false,
5565353d-d94a-4f39-aed5-6d4fe3b9355f,Marie e Oli`s,Armacao de Pera,Portugal,vegan_friendly,false,
55b91705-0acf-438c-a210-9b3b702fcbc4,True Food,Faro,Portugal,vegan_friendly,false,
56f38e6b-c213-4d6c-8a98-0609d1b3edf5,Amora Silvestre,Castelo Branco,Portugal,vegan_friendly,false,https://www.instagram.com/amora_silvestre_veggie/
5a14a300-613a-4221-981d-0532de333c3c,Jardim dos Sentidos,Lisbon,Portugal,vegan_friendly,false,https://www.jardimdosentidos.com
5a1aed26-46da-4d9c-baf9-f088d9279d60,Mesa Café,Sao Joao da Madeira,Portugal,vegan_friendly,false,
5ad341c8-292c-4a0a-aa01-f723cf885152,Alfarroba Café,Albufeira,Portugal,vegan_friendly,false,http://www.alfarrobacafe.com/
5b0793be-bc62-4578-bcc9-5ec558216ff8,Citrus - Coffee & Healthy Food,Caldas da Rainha,Portugal,vegan_friendly,false,
5b13eef6-a197-4d8f-a569-5b8c8afeebc2,Pôr do Sal,Biscoitos,Portugal,vegan_friendly,false,
5bc12022-1be5-4e64-b1f0-ab80ccbe4901,Wok to Walk,Porto,Portugal,vegan_friendly,false,
5c487eb6-5163-480e-a31f-2d87b39dcb6f,Arco-Íris - Vegeteriano & Macrobiótico,Lisbon,Portugal,vegan_friendly,false,
5cb1fc1d-db4a-46b3-bae9-a68fe607bd19,Super Juice,Portimao,Portugal,vegan_friendly,false,https://www.rochasuperjuice.com/
5d369f92-f7a8-4189-8200-15e9b254dc90,Tasca da Ribeira,Peniche,Portugal,vegan_friendly,false,
5d6eb18e-4165-4d61-bfbe-78c4de4099d9,Abigail's vegetarian cafe,Lagos,Portugal,vegan_friendly,false,https://abigailsportugal.com/
5dcd81de-1905-40f9-bce6-9af39a65c38f,Quatro Quintas,Calheta,Portugal,vegan_friendly,false,
5e239078-298d-46a0-9c9d-ef5e2b018a55,Veganicelos,Setubal,Portugal,vegan_friendly,false,https://www.happycow.net/reviews/veganicelos-setubal-299531
5eabe922-34f4-4f70-9ec2-9c69979131c0,o giro,Ponta Delgada (Sao Miguel),Portugal,vegan_friendly,false,https://www.facebook.com/restauranteogiro#
5f21b95e-e0f7-4184-9b03-9334ada97c57,Mid Town Ramen,Braga,Portugal,vegan_friendly,false,
5f4596ad-680d-4bed-8dc3-f81fd4b69198,Puro,Lisbon,Portugal,vegan_friendly,false,
62ad7e48-03ee-4ab4-b03d-6b3808fdaacd,Häagen-Dazs,Portimao,Portugal,vegan_friendly,false,
6346b145-2489-40d1-9952-cb637d143262,Cantina CAAA,Guimaraes,Portugal,vegan_friendly,false,https://www.instagram.com/cantina.caaa
66eca8de-3bf1-4ffb-acd0-979bd7e0a73c,Semente - Centro Macrobiotico Braga,Braga,Portugal,vegan_friendly,false,http://semente-cmb.com/default.htm
6858f9a9-3f4c-45cb-ac05-49167c4d78a6,"Barbosa Kebab - Gelados Artesanais, Icecream",Espinho,Portugal,vegan_friendly,false,
689c3ed7-a08e-4f98-8908-67847fb7cb93,Goji Comida Vegetariana,Lisbon,Portugal,vegan_friendly,false,
68ecda29-64b6-4b97-a009-378fed973fb3,Calheiros,Albufeira,Portugal,vegan_friendly,false,https://www.calheirosrestaurante.com/
6952c61a-bd85-408c-8f0b-2696496d33a0,H&R BURGER HOUSE,Paco de Arcos,Portugal,vegan_friendly,false,
69b6f1c6-05c6-4bc6-851c-0bf68d07fc6f,Mimar Café,Lagos,Portugal,vegan_friendly,false,
6af1038c-80e8-4720-9fbb-209d1ab7bb61,Loft [no.monte],Monte,Portugal,vegan_friendly,false,
6b3aced8-a7a7-4ec0-8656-ae0e843df336,Mudano,Peniche,Portugal,vegan_friendly,false,
6bc3f9d3-32a4-4a28-91a3-253ef61c0d44,Grao de Soja,Espinho,Portugal,vegan_friendly,false,
6c498340-4d86-4ebb-af04-2ce5a1f6d5e5,Volta e Meia Restaurante Bar,Sintra,Portugal,vegan_friendly,false,
6cd0b146-6363-49aa-824d-df927b549001,The Therapist,Lisbon,Portugal,vegan_friendly,false,https://thetherapist.pt/
6ce938e3-3806-423c-98de-e79bc9a1d110,Alma Veg,Parede,Portugal,vegan_friendly,false,https://almaveg.eatbu.com
6e865567-d320-4175-9866-f401535577d9,Kansha,Fatima,Portugal,vegan_friendly,false,
6f93d3bf-e0c2-46e8-8602-60cca1d64838,Tachinho da Horta,Alhos Vedros,Portugal,vegan_friendly,false,
716a03a6-0ab7-417c-957f-08c988195476,Roots,Aljezur,Portugal,vegan_friendly,false,
717eb107-c58d-477c-bc8d-239ceaebd4d5,l'Osteria,Faro,Portugal,vegan_friendly,false,
719f41b7-528f-4471-a912-62a2b702950b,Granos Espaço Vegetariano,Lisbon,Portugal,vegan_friendly,false,https://granos-espacovegetariano.com/
72a99c91-370a-4df6-9fbd-c6b02b3d7bcf,Jacafé,Funchal,Portugal,vegan_friendly,false,https://www.jacahostel.com
740d1e95-1656-4de6-9219-404743c573e6,Asim Doner Kebab,Faro,Portugal,vegan_friendly,false,
757b28ab-58a7-414e-bf1d-41b01c10d679,Jardins do Porto,Porto,Portugal,vegan_friendly,false,https://jardinsdoporto.pt/
76456906-aedd-471d-81ac-266131855131,Time To,Braga,Portugal,vegan_friendly,false,
7660a3af-361f-41a5-bdd1-8e5ee09b8736,Citron,Lisbon,Portugal,vegan_friendly,false,
76767914-e563-4418-88f8-9978ec728c80,Almaca Restaurante Vegetariano,Sintra,Portugal,vegan_friendly,false,https://www.almaca.pt
774f6d29-e464-476a-95a1-9751787c6c96,Precipício,Calheta,Portugal,vegan_friendly,false,
77e8ee95-5f18-4afd-8e5f-fa53e58e2b85,Olha que Dois,Lisbon,Portugal,vegan_friendly,false,
78212265-e6d1-4d2e-84c8-6a3c40436319,Casa do Prego,Lagos,Portugal,vegan_friendly,false,
793979e9-74da-4f2d-ad69-7da946bbdd3a,Vila Veggie,Vila Verde,Portugal,vegan_friendly,false,
7c33b780-c6f7-4122-922e-0ecea5577b62,Pappa Lab,Braga,Portugal,vegan_friendly,false,
7d22e673-e326-43f1-9c02-9aa2a591f42c,Indian Grill House,Costa da Caparica,Portugal,vegan_friendly,false,
7d8b2b23-a158-4182-bff3-464ba47f6fa9,Koa,Costa da Caparica,Portugal,vegan_friendly,false,
7dcdfd84-9d05-44cb-80ba-d7b42be3a227,Terrassa,Amarante,Portugal,vegan_friendly,false,https://terrassa.pt
7e27c156-49ea-4053-a07f-f0821faec0b4,Salsa Verde,Evora,Portugal,vegan_friendly,false,https://www.salsa-verde.org/
7f89e58b-4dae-4e9c-afe6-057ba6b0f9dc,Eat Thai Street Food,Braga,Portugal,vegan_friendly,false,https://www.eatthaistreetfood.pt/
8076a487-ee79-4bf0-a9e0-6cbc5694efd2,Lost,Amora,Portugal,vegan_friendly,false,
807a429f-ce70-45f6-813f-4a01b46c17ba,Café do Cais,Porto,Portugal,vegan_friendly,false,
80959b6e-38ab-4c12-b48b-6fc75dbbf3f1,Tahladas,Machico,Portugal,vegan_friendly,false,
83b0b678-e1e3-4965-a6e2-476482d83d3e,Vida Leve,Faro,Portugal,vegan_friendly,true,
847734bb-1899-440e-9687-8d7edbf5656d,Momo Express,Lagos,Portugal,vegan_friendly,false,
848f6aaf-ffef-4a38-84cd-f2ba6346ff28,Encci Carvoeiro,Lagoa e Carvoeiro,Portugal,vegan_friendly,false,https://www.encci.pt/
84f5c686-5dbb-4ee3-afc0-3fae3337e58a,Oasis Restaurante Vegetariano,Lisbon,Portugal,vegan_friendly,false,
8502e03b-d82d-4577-85b1-e2813653a4d9,Tataoim,Lisbon,Portugal,vegan_friendly,false,
86c996ac-5555-4774-83d1-407308e0ce26,daTerra,Vila Nova de Gaia,Portugal,vegan_friendly,false,
8726fecf-6b94-4b27-afef-1e114ab8aec6,Rose Stupa,Lisbon,Portugal,vegan_friendly,false,
883c7299-e73c-4d66-bec3-1e1e7544b139,Polo Cultural,Lisbon,Portugal,vegan_friendly,false,
888a948c-af0f-4dbe-a634-dc82af251e7a,Nautic Bar,Praia de Mira,Portugal,vegan_friendly,false,
88a70569-f434-4359-9e53-cc57601004e7,Akmandu Nepalese Restaurant,Faro,Portugal,vegan_friendly,false,
891e4dcf-952a-4a65-992e-27e142925d18,Umi Sushi,Peniche,Portugal,vegan_friendly,false,
89bb5331-addb-4be1-8754-a277fc531301,Honest Greens,Lisbon,Portugal,vegan_friendly,false,https://honestgreens.com/
8aea9a9a-1432-429f-8467-e7430b78681a,DaTerra - Parque das Nacoes,Lisbon,Portugal,vegan_friendly,false,https://www.facebook.com/daTerraVegetariano
8aede56e-6d63-47bd-9502-1815ecc3960a,As Tílias,Fundao,Portugal,vegan_friendly,false,https://www.astilias.com/
8b23a621-e2bb-44ca-8e67-05f5773912aa,D' Italia Pizzeria,Sagres,Portugal,vegan_friendly,false,https://www.sagresholidays.com/
8cce90ef-836c-4d6e-a982-48a032f61276,Espaço da Rosa,Lisbon,Portugal,vegan_friendly,false,https://www.restaurante-espacodarosa.com
8d16473f-1a30-4cff-8bf4-360b0ba213e3,quinta 7 nomes,Colares,Portugal,vegan_friendly,false,http://www.quinta7nomes.com/cafe.html
8f380138-408f-4da0-b681-63123e6bf587,Cor de Tangerina,Guimaraes,Portugal,vegan_friendly,false,https://www.cordetangerina.pt/
8f6a96cb-3a5f-4e68-9fa3-2f2f1b486efe,Kebab,Espinho,Portugal,vegan_friendly,false,
8f701dbd-a73c-4740-86eb-fb1f2c9a352e,Balance Café,Portimao,Portugal,vegan_friendly,false,
912acd2a-a78b-41cc-b72a-e71e948d1aa4,Quinta dos Afonsos,Gondomar,Portugal,vegan_friendly,false,
913b7329-a1a4-4203-8a32-3e59f1e05964,Manah,Lisbon,Portugal,vegan_friendly,false,https://www.facebook.com/manah.lisboa/
9181c4a1-abd4-4f1c-ac3d-656cb2361c26,O Burrito,Porto,Portugal,vegan_friendly,false,
91dc4bd0-80c6-47d7-b223-06cfdd133355,Chicca's,Luz,Portugal,vegan_friendly,false,https://chiccasrestaurant.com/
928eb888-9888-4fcc-bf96-8163d21c8d1f,Pisco,Vila do Bispo,Portugal,vegan_friendly,false,
930bd140-081a-4b38-9cf9-a6db921ac94d,Vegetarian,Portimao,Portugal,vegan_friendly,false,
9328b1fa-6abb-46b2-8cfc-b95bdd473399,Acucar Ao Quadrado,Tomar,Portugal,vegan_friendly,false,https://acucaraoquadrado.eatbu.com
93382671-80d8-43be-b12e-3409be5e85d0,Café Nativa,Sao Luis (Garatuja),Portugal,vegan_friendly,false,
933f6af0-eec6-44f1-bb8b-d083ec6d3cc3,Trigo Vermelho,Aljezur,Portugal,vegan_friendly,false,
93aa0d2e-e322-472f-a051-691308db81b8,Hungry Biker,Porto,Portugal,vegan_friendly,false,
93eef58f-1aee-4a53-a8f4-6eae4884d0a2,Paladar Zen,Lisbon,Portugal,vegan_friendly,false,https://www.paladarzen.pt
93f30b7d-f07f-4db8-93c1-f8878ce74e43,Spaco's,Vila Praia de Ancora,Portugal,vegan_friendly,false,
9484f04e-236a-41af-a531-e70a9e15f019,Veganada - Cowork Cafe Restaurant,Porto,Portugal,vegan_friendly,false,
959c18c5-f09d-4c96-bfcb-d3563a02befb,Arco Iris,Lisbon,Portugal,vegan_friendly,false,
95e458ea-f398-49bb-bc79-785a478d0e65,Kaju Brunch Restaurant,Coimbra,Portugal,vegan_friendly,false,
95ef804d-823c-465c-88ac-3700de435245,São Lázaro,Lisbon,Portugal,vegan_friendly,false,
96342f99-4af2-4095-b366-d4d925d8e58f,Tian Jie,Nazare,Portugal,vegan_friendly,false,
9676272a-0881-411a-9d84-52255e689c1b,Imperial Dine,Vila Franca de Xira,Portugal,vegan_friendly,false,
992dffa8-01e9-4c4b-8be8-162aba1b6701,Villa Craft,Sintra,Portugal,vegan_friendly,false,
99dd5c94-be92-4014-84d1-8527973effeb,Fala Fala,Funchal,Portugal,vegan_friendly,false,
9d057091-501a-4de3-ae5a-f8dbc4d3ad05,Sabores e Mar,Odemira,Portugal,vegan_friendly,false,
9d33a148-9144-43bf-b977-3a40845803fb,Veramente,Lisbon,Portugal,vegan_friendly,false,https://veramente.pt
9dea8a26-a2a4-4f22-abae-b292f84a7623,O Melhor Croissant Da Rua,Sesimbra,Portugal,vegan_friendly,false,https://omelhorcroissantdaminharua.com
9f570b34-5843-4992-b275-515fe3b6b542,R2 - Snack-Bar Francesinhas Hamburgueres Gelados,Espinho,Portugal,vegan_friendly,false,
a007dfd1-bed0-4bfa-80e2-92e67ec65cfe,Larica,Praia da Vitoria (Santa Cruz),Portugal,vegan_friendly,false,
a28802c2-9ff4-405d-935b-5318ed143275,Ar'Terra,Odemira,Portugal,vegan_friendly,false,
a2d5dc85-33ff-41dd-9eb3-ff7e2175e4d9,O Mercado,Costa da Caparica,Portugal,vegan_friendly,false,http://fb.com/omercadocc
a3b834ee-c984-4548-a014-0e13dcb3591b,The Veggie Café Albufeira,Albufeira,Portugal,vegan_friendly,true,
a3ef3f2d-fb1b-41c7-b43b-d313a9fa3289,Coupage 51,Porto,Portugal,vegan_friendly,false,
a405758e-a0bb-4bf6-b88f-0adb9be4b1a3,Shahi Dawat,Porto,Portugal,vegan_friendly,false,
a48b8997-df6d-4333-9723-5c61c612c028,O Açude,Coimbra,Portugal,vegan_friendly,false,
a5717dc5-72de-4dbb-96ad-8926385ae8b6,Shiila's Place,Lisbon,Portugal,vegan_friendly,false,
a62a4439-aa97-43f2-a2ce-4e1fca6460e4,Tapas 'n' Friends,Lisbon,Portugal,vegan_friendly,false,https://fullest.pt/en/espacos/tapas-n-friends-se/
a637d704-f876-4da1-94b8-e29c72267b8b,Cozinha a la Carte,Maia,Portugal,vegan_friendly,false,https://cozinhaalacarte.com
a71966e3-5cc6-486e-b91b-0142e4e07087,Apuro,Porto,Portugal,vegan_friendly,false,https://www.apurobar.pt/
a727e811-ad4a-4e2e-ae4c-e06e7a7fbe86,A Grega,Ponta Delgada,Portugal,vegan_friendly,false,
a7892cde-14d0-4980-91e5-931490448404,Hummus Junction,Setubal,Portugal,vegan_friendly,false,https://www.hummusjunction.pt
a78c9184-ed81-435b-8da0-f855c849fe6b,Cantina da UMa,Funchal,Portugal,vegan_friendly,false,
a7e21033-68ed-486c-9c74-21d3b7655de7,Sherpa Momo,Lisbon,Portugal,vegan_friendly,false,https://www.facebook.com/sherpamomo/
a83288bb-c4ee-4c1a-a669-6f64c47eda39,Vale das Furnas,Povoacao,Portugal,vegan_friendly,false,
a8b809df-68ba-4159-b40e-24a57a804462,Almadrava,Lisbon,Portugal,vegan_friendly,false,
a8df3040-f136-4bf2-b1c9-95528b9f71c7,Mãe Terra,Portimao,Portugal,vegan_friendly,false,
a8fd7bf3-775e-456e-8f88-f8e7ccec4557,"Museu Café - Lunch, Snacks & Coffee",Funchal,Portugal,vegan_friendly,false,
a9ed2f82-4d07-4b71-92a1-ef0701035960,Restaurante Vegetariano PSI,Lisbon,Portugal,vegan_friendly,false,https://www.restaurante-psi.com
aa5daddf-3423-4d64-b0f2-326ad367edbb,Hoko,Braga,Portugal,vegan_friendly,false,https://hokosushi.pt/
abc32719-5059-4a2f-9aff-9396d51a0a2c,La Matta,Lisbon,Portugal,vegan_friendly,false,
ac76bfce-2a07-44e0-b44c-168bf94ccfca,Restaurante O Baco,Ponta Delgada (Sao Miguel),Portugal,vegan_friendly,false,https://hotelpdl.com/pt/facilities-services/baco-restaurant
ac8ea464-c783-4dea-80bd-947498ef1d05,Bao's,Braga,Portugal,vegan_friendly,false,https://www.baos.pt
acf51037-8832-4728-8723-6530b4e5c3cc,Honest Greens Cais do Sodre,Lisbon,Portugal,vegan_friendly,false,https://honestgreens.com/
ad030684-c19a-4233-afe6-d6ae684795c1,Cana Roca,Fazenda,Portugal,vegan_friendly,false,https://romenfrancesco.wixsite.com/cana-roca
aed4d706-6e0b-4957-9ead-4bc713d7b643,Iguana Cafe,Albufeira e Olhos de Agua,Portugal,vegan_friendly,false,
af237169-5108-45d2-ac66-43c07cd05387,Mr. Pizza Braga I,Braga,Portugal,vegan_friendly,false,https://www.mrpizza.pt
af45dfc0-a771-4f6e-81a4-9d0bc7f9b1a1,Trullino cafe,Lisbon,Portugal,vegan_friendly,false,trullino.com
af862a8b-3c28-4e9c-8736-51dd802abaef,Essencials Café & Ayurveda,Povoa de Varzim,Portugal,vegan_friendly,false,https://essencialsayurveda.com/
b0bb30c9-fda8-44df-8f6e-fb8d41f8c714,Bosque,Sintra,Portugal,vegan_friendly,false,
b21c88a1-2bbd-47c0-916e-dd9c2f964dc3,Luma,Viana do Castelo,Portugal,vegan_friendly,false,
b2a7f6a1-2241-4cb5-bc4d-5d789eb8add0,Seiva,Matosinhos,Portugal,vegan_friendly,false,https://www.seivarestaurante.pt/en/
b2e0b5fb-47b0-4e14-a223-3a28f1ace1df,Mani's Mo:Mo: & Restaurant,Faro,Portugal,vegan_friendly,false,
b357d50c-aa7e-45ee-9322-c01d9b8264b0,Cantinho da Regina,Sesimbra,Portugal,vegan_friendly,false,
b3a88475-086f-4e1a-9611-34fac4677242,Dallas Burger Club,Lisbon,Portugal,vegan_friendly,false,https://dallaslisboa.com
b42975a7-282e-43e6-b62a-a0cd25792112,Take-away Armando's,Porto Moniz,Portugal,vegan_friendly,false,
b47a6e43-383f-45ec-838a-dbb8f8906e1d,Cafe Raizes,Coimbra,Portugal,vegan_friendly,false,
b48b6d2a-4cea-4264-a1e7-097f65c29a6d,Luadia Terapias,Lisbon,Portugal,vegan_friendly,false,
b52f093b-72cb-439f-985e-56a75c1b44a5,Bio,Lisbon,Portugal,vegan_friendly,false,
b5523ddf-8c0a-4105-833a-09cc1e5cbf21,Yeah Aveiro,Aveiro,Portugal,vegan_friendly,false,
b5bff290-c513-419d-991c-8451317dbbe9,Green Burger,Lisbon,Portugal,vegan_friendly,false,
b7f08b7c-6a0c-4882-97b4-ac22cf94629c,O Ninho,Lagos,Portugal,vegan_friendly,false,
b8f7c075-080d-46ba-941d-81791b63a5e8,Raizes,Quarteira,Portugal,vegan_friendly,false,
b8fd5130-8c33-4572-9fca-da0e9cc9613d,Salpicos Verdes,Paranhos,Portugal,vegan_friendly,false,
b9aec757-c441-41d5-ad35-6fc6fef9cf47,"Casa de Chá ""O Poejo""",Sete Cidades,Portugal,vegan_friendly,false,http://quintadaqueiro.com/casa-de-cha-o-poejo/
b9d5c8e5-ea77-4b85-895e-2c2bdc664525,Greenside,Coimbra,Portugal,vegan_friendly,false,
bab33764-ce00-4291-8d71-940305e09db3,Esplanada do Bano,Vila Nova de Gaia,Portugal,vegan_friendly,false,
bab70671-b09b-4256-aac8-9a036a3c07d9,Maia,Funchal,Portugal,vegan_friendly,false,
bb61d659-1645-45dd-b57b-35ee3b661fd0,Espécie,Porto,Portugal,vegan_friendly,false,
bc55a691-0cde-4597-a81f-2d6025b21506,Gangnam Korean Table BBQ,Coimbra,Portugal,vegan_friendly,false,
bcda389d-01e5-425f-a71e-e4511581861d,The Folks,Lisbon,Portugal,vegan_friendly,false,
bd0f54e1-46c7-4431-8519-1319f80c1b2b,Thai Phuket,Albufeira,Portugal,vegan_friendly,false,
bd275908-6937-4a1b-b4ca-128089c0bca9,Garden Porto,Porto,Portugal,vegan_friendly,false,https://gardenporto.eatbu.com/
be565547-2ab3-4c1c-a0de-a7adb1faf22a,Peloton Cafe & Cycling,Viana do Castelo,Portugal,vegan_friendly,false,https://linktr.ee/pelotoncafe
be989a48-3a5d-4cab-9e21-9d91e16e65c3,Mela canela,Sintra,Portugal,vegan_friendly,false,
bed132cc-efd8-4812-b0dc-d89ae30fc6dd,Restaurante Greenpepper,Lisbon,Portugal,vegan_friendly,false,http://www.greenpepper.pt
bef86f2e-58e3-47ec-90d5-2ad09a165e28,Casanova,Porto,Portugal,vegan_friendly,false,https://www.happycow.net/reviews/casanova-porto-
bf028253-ebf8-44e8-abe6-79d719882943,Root & Vine,Vila Nova de Gaia,Portugal,vegan_friendly,false,
bf05cc86-e7f1-4ab4-a412-c72ae355165c,Greenstore 4u,Vila Verde,Portugal,vegan_friendly,false,
bf2e7516-ee77-4db5-ad57-cb7827e8ed50,The Green Affair - Chiado,Lisbon,Portugal,vegan_friendly,false,
bf890206-b235-4852-b143-e49257629446,Meraki - Vegetariano com Alma,Leiria,Portugal,vegan_friendly,false,
bfbb533e-b083-49fe-a9d7-1101d371bb4d,PRANA Lounge & Bar,Santo Andre,Portugal,vegan_friendly,false,https://pranalounge.pt
bfd27f9a-7481-47d2-800d-c95f224fcea2,Del Veg,Lisbon,Portugal,vegan_friendly,false,
c0e766e6-f4d2-4496-a585-f3e5ae175502,Xexexe,Costa da Caparica,Portugal,vegan_friendly,false,https://www.facebook.com/xexexevegan/
c186d51c-a370-45bc-93d3-3bbcd6d34624,Panda Cantina,Lisbon,Portugal,vegan_friendly,false,
c193c014-545f-4b03-8db2-0fc79fd045f4,Mercado Bio,Madalena,Portugal,vegan_friendly,false,https://mercadobiopico.pt/
c1b04050-80e5-4230-8097-214b322521dc,Continente Bom Dia,Almada,Portugal,vegan_friendly,false,https://feed.continente.pt/lojas/continente-bom-dia-cova-da-piedade
c207b6a8-bcae-4c62-9fe1-ced5b6d7ec91,The Green Affair,Lisbon,Portugal,vegan_friendly,false,
c2b56ad6-4ebc-40e0-88e1-bd11730be61e,Crema di Gelato,Lagos,Portugal,vegan_friendly,false,
c3ce2b57-3460-4ff3-9719-b560ff986960,Cookie Club,Porto,Portugal,vegan_friendly,false,https://cookieclubporto.squarespace.com
c4655f34-dfab-483c-9171-b587f718fa96,Então,Faro,Portugal,vegan_friendly,false,https://www.entao.pt/
c469b1cb-a85a-45fe-b375-ec9d6665b6c8,Rituale,Loures,Portugal,vegan_friendly,false,https://rituale.pt/
c492c7db-4765-4fac-b822-8c0baf2e5986,Emilia Brunch & Cocktails,Guimaraes,Portugal,vegan_friendly,false,https://emiliabrunchandcocktails.eatbu.com
c4a9be94-86cc-41be-8dc9-6bef3b98a864,manjerica,Lisbon,Portugal,vegan_friendly,false,
c583d662-48c2-4e38-92b3-c05c1ac26c36,Época Porto,Porto,Portugal,vegan_friendly,false,
c5b5b77d-8677-4012-9506-f6cf9ea8b93b,Sabores do Curral,Câmara de Lobos,Portugal,vegan_friendly,false,
c600adac-267b-4a4d-ad3c-67d33adc7948,Era uma vez um Talho,Paco de Arcos,Portugal,vegan_friendly,false,
c63eca74-909b-452b-90c1-546afed1c867,Guara - Restaurant & Bakery,Vila Nova de Gaia,Portugal,vegan_friendly,false,
c6a91040-011a-43c2-bc12-951194f6f230,Three Little Birds,Sagres,Portugal,vegan_friendly,false,https://www.tlb.pt/
c789f49b-f669-46ab-884f-cccbdbca7eb4,Barbosa,Lagos,Portugal,vegan_friendly,false,https://barbosa-bar-kitchen.business.site/
c8ccdecf-46cc-4cd5-9949-779620ad17ce,Os Tibetanos,Lisbon,Portugal,vegan_friendly,false,http://www.tibetanos.com
c8f4a73e-33e6-4770-931d-0a919c3fec25,daTerra,Matosinhos,Portugal,vegan_friendly,false,https://www.daterra.pt
c9d645d5-d04c-4332-b0e5-3bf2bb538ab3,Mare,Lagos,Portugal,vegan_friendly,false,
c9eda46a-dce5-4789-934c-f5dc743edc4d,Honest Greens,Porto,Portugal,vegan_friendly,false,https://honestgreens.com/
ca20ef27-2800-48db-a090-b50d0cce878c,Patuá,Lisbon,Portugal,vegan_friendly,false,
ca9b0638-051f-4ca9-87c4-1308787f95dd,Green Pepper,Lisbon,Portugal,vegan_friendly,false,https://www.greenpepper.com.pt
cb09b09a-dd0b-4f90-ab3d-e0f3bced985a,Portela,Lisbon,Portugal,vegan_friendly,false,
cb1a6a6a-8a50-4aef-af01-f8c08979de75,Adega Sabino,Vila e Roussas,Portugal,vegan_friendly,false,
cbe4274e-c5db-4186-882e-4e917804a337,Taberna & Merceiria Sebastião,Santarem,Portugal,vegan_friendly,false,
ccf9aaec-7c6e-447c-bf37-88e7376cd6a8,tribo da terra,Beato,Portugal,vegan_friendly,false,https://tribodaterra.eatbu.com
cd895aa6-2363-4d37-80ed-1e4b9614cd35,Maria Pic-nic,Ponta Delgada (Sao Miguel),Portugal,vegan_friendly,false,https://mariapicnicazores.com/store/cat/pic-nics/
cf11aa60-af7b-41e1-9dd9-f11ce6342f5c,Chelsea,Faro,Portugal,vegan_friendly,false,
cfbdbf14-f568-4115-a0e3-9622d785898f,Deguste by Pedro Pinto,Guimaraes,Portugal,vegan_friendly,false,
d08be1f1-9ad2-4e67-bf96-c56b814a93bc,PSI Restaurante Vegetariano,Lisbon,Portugal,vegan_friendly,false,https://www.restaurante-psi.com
d0d7cec9-0d63-40e6-910b-68f3a985f680,Bloom Bistro Cocktails,Lisbon,Portugal,vegan_friendly,false,https://bloom.com.pt/
d0f518c9-f6ef-4a43-b8c5-3bee2a383dbb,daTerra,Faro,Portugal,vegan_friendly,false,https://www.daterra.pt/
d127d7de-554f-4954-b1a1-8552205e3247,Nau Coffee,Coimbra,Portugal,vegan_friendly,false,
d18b8cbd-c52b-4eec-9972-24158820cb54,Ye-Ye,Figueira da Foz,Portugal,vegan_friendly,false,
d249f56f-ef12-4fec-8b22-dfa6878d8667,Pianissimo,Marco,Portugal,vegan_friendly,false,
d2fbfa5d-06f1-4aa4-bc6c-e848df03a84a,Grains 864,Faro,Portugal,vegan_friendly,false,https://www.grainsbrewpub.com/
