Place ID,Name,City,Country,Current level,Suggested PlantsPack level,Confidence,Action,Priority,decision,changes_applied,review_reason
7f6db095-e112-47b8-82a3-943f34c96ad4,Tempesta di Gusti,Rome,Italy,Vegan friendly,Vegan friendly,Low,Find website/source / Add image,P1,skip,,no actionable change
ea6385b9-f601-40de-b334-e68710a1954b,Tenmaya,Rome,Italy,Vegan friendly,Vegan friendly,Low,Find website/source / Add image,P1,skip,,no actionable change
fcbf8372-af27-4d66-a503-e94062870d7b,Terre e Domus,Rome,Italy,Vegan friendly,Vegan friendly,Medium,Keep / monitor,P3,skip,,no actionable change
06511cc5-98ed-4bb6-a948-f5fe344d9b21,The Beehive Cafe,Rome,Italy,Vegan friendly,Vegan friendly,Low,Add hours,P2,skip,,no actionable change
547680b4-8d25-4688-af80-ace6c969d14e,The Gelatist,Rome,Italy,Vegan friendly,Vegan friendly,Medium,Add image,P2,skip,,no actionable change
845dda0c-85b2-4d9d-a69d-2889d6cca287,the roof - foodlab&co.,Rome,Italy,Vegan options,Vegan options,Medium,Keep / monitor,P3,skip,,no actionable change
747b41e7-ca99-4449-8c5b-6a4f37eadf82,Trecaffe,Rome,Italy,Vegan options,Vegan options,Medium,Keep / monitor,P3,skip,,no actionable change
f5be86e8-3119-4be4-958c-b7282740353b,VEG Joy,Rome,Italy,Vegan friendly,Vegan friendly,Low,Find website/source / Add image,P1,skip,,no actionable change
bf643c4b-a525-4812-af58-2f2230ed1e25,Vega Food,Rome,Italy,Vegan friendly,Vegan friendly,Low,Add hours / Add image,P2,skip,,no actionable change
a90a0734-ee9e-4bcb-9707-c88bf4d9ce98,Veghometro,Rome,Italy,Vegan friendly,Vegan friendly,Low,Find website/source / Add image,P1,skip,,no actionable change
f51239b0-c569-4fea-964f-b5dda417335a,Vegustibus,Rome,Italy,100% vegan,100% vegan,High,Add hours,P2,skip,,no actionable change
3c4f8191-6a2a-4a17-86d6-4bb8b5db450e,Vimi Aventino,Rome,Italy,Vegan friendly,Vegan friendly,Medium,Keep / monitor,P3,skip,,no actionable change
0b93e821-f45b-4597-aaf0-b0c8904239be,Vrindaa,Rome,Italy,Vegan friendly,Vegan friendly,Low,Find website/source / Add hours / Add image,P1,skip,,no actionable change
2afd5df2-886a-4587-9198-9c6516060a20,Wani,Rome,Italy,Vegan friendly,Vegan friendly,Medium,Add image,P2,skip,,no actionable change
fe7338de-de69-4827-b519-c099df799084,Wu Xin,Rome,Italy,Vegan friendly,Vegan friendly,Low,Find website/source / Add hours / Add image,P1,skip,,no actionable change
ea376082-e50b-4e71-9353-490d27d39a1b,Zenzero biorestaurante,Rome,Italy,Vegan friendly,Vegan friendly,Medium,Keep / monitor,P3,skip,,no actionable change
a9409f9c-43a1-4f25-aaf6-4c00d656d10d,5 e Cinque,Florence,Italy,Vegan friendly,Vegan friendly,Medium,Add image,P2,skip,,no actionable change
64491a84-30cc-4625-92ea-05754d14fa52,Alibi Firenze,Florence,Italy,Vegan friendly,Vegan friendly,Low,Find website/source / Add image,P1,skip,,no actionable change
a04edefe-ea1c-4f97-970d-e01e41ec1971,Arancin,Florence,Italy,Vegan friendly,Vegan friendly,Low,Find website/source / Add image,P1,skip,,no actionable change
ac6531cc-d21c-411e-b5d1-5c027523f6ce,Atomic Falafel,Florence,Italy,Vegan friendly,Vegan friendly,Low,Find website/source / Add hours / Add image,P1,skip,,no actionable change
8988fd01-e995-42db-a5ae-f493233f2e1d,Base V Juicery,Florence,Italy,Vegan friendly,Vegan friendly,Low,Find website/source / Fix address / Add hours / Add image,P1,skip,,no actionable change
bd8580c7-586f-4f29-9226-01e21d77004c,Buca Niccolini,Florence,Italy,Vegan options,Vegan options,Medium,Keep / monitor,P3,skip,,no actionable change
1db250eb-0fec-477c-8cc8-3928da87ca08,BVeg,Florence,Italy,Vegan friendly,Vegan friendly,Low,Find website/source / Add hours / Add image,P1,skip,,no actionable change
ccf060ba-2329-467a-809e-1b02fc1d2148,Caffellatte,Florence,Italy,Vegan friendly,Vegan friendly,Low,Find website/source / Add hours / Add image,P1,skip,,no actionable change
0dfcf906-af2e-4d0f-9bb8-4267615417d9,Caminito Empanadas Argentinas,Florence,Italy,Vegan friendly,Vegan friendly,Low,Find website/source / Fix address / Add hours / Add image,P1,skip,,no actionable change
052b4f08-f733-4bf2-a077-b6c5c8bf5835,Carro Matto,Florence,Italy,Vegan friendly,Vegan friendly,Low,Find website/source / Fix address / Add hours / Add image,P1,skip,,no actionable change
b38611ac-3f90-4610-a0a2-cda8c57017cc,Cartabianca Cafe,Florence,Italy,Vegan friendly,Vegan friendly,Low,Find website/source / Add image,P1,skip,,no actionable change
ccefa4f7-a8a1-4264-a38a-0c86ab2f8204,Casa della Pizza,Florence,Italy,Vegan friendly,Vegan friendly,Medium,Fix address / Add image,P1,skip,,no actionable change
